id,name_cn,name_en,landmark_catalog_name,description_cn,description_en,map_name,x,y,landmark_catalog_id,landmark_catalog_uniform_id,map_id
821878,闭眼禅(概率),Translation Pending,Curio,<p>在小雷音寺里刷盲僧有概率掉落【头冠】闭眼禅</p><div>防御 25，更容易触发闪身</div>,Translation Pending,The New West - New Thunderclap Temple,-0.7481130969336505,0.882268510934864,3409,7,55
821876,不空精魄,Translation Pending,Spirit,<p>[获取方式]:</p>,Translation Pending,The New West - New Thunderclap Temple,-1.3034652517573306,0.6052112654154627,3411,9,55
821906,泥塑金刚精魄,Translation Pending,Spirit,<p>[获取方式]:击败泥塑金刚</p>,Translation Pending,The New West - New Thunderclap Temple,-0.6390215877439687,0.7911479383714237,3411,9,55
821869,马哥,Translation Pending,Characters,<p>[相关事件]:<br></p><p>马哥在这已经被忽悠瘸了，和他对话一次即可</p><p>马哥具体位置在于建筑二层右边直走</p><p>如果已经打了黄眉（底boss）马哥就不在了（被解救了）</p><p>[奖励]:对话3次左右获得一个红葫芦</p>,Translation Pending,The New West - New Thunderclap Temple,-0.9375793457134876,0.7549272109722978,3414,10,55
821871,不净,Translation Pending,Yaoguai Chief,<p>[奖励]:</p><p><br></p><p>[攻略要点]:</p>,Translation Pending,The New West - New Thunderclap Temple,-0.5118591308600173,0.8737048652788388,3415,11,55
821870,不空,Translation Pending,Yaoguai Chief,<p>[相关事件]:<br></p><p>小狐狸要找的人（需要变身进门）</p><p>[奖励]:需要回到快活林交付任务</p><p>ps：这老阴b会破你定身术</p><p>1.这个boss会闪避，重击容易空，定身术也会被破，需要找准时机攻击或者打出失衡再输出</p><p>2.他还会扔法球，以及将地上的纸搓起来追踪你，都可以被棍花防住</p><p><br></p>,Translation Pending,The New West - New Thunderclap Temple,-1.163056230173936,0.5865754706085227,3415,11,55
821872,海上僧,Translation Pending,Yaoguai Chief,<p>[奖励]:</p><p>【法术】皓霜<br></p><p>[攻略要点]:靠近雕像才会现身 推荐绕掉线三重蓄力打</p>,Translation Pending,The New West - New Thunderclap Temple,-0.271213270294993,0.556794015266334,3415,11,55
821899,魔将·劫波,Translation Pending,Yaoguai King,<p>[奖励]:[神魂 二将]</p><p><br></p><p>[攻略要点]:比较脆，不太难打，喷血高频伤害可以用变身规避</p>,Translation Pending,The New West - New Thunderclap Temple,-0.6334934969889616,0.2542254204167733,3416,12,55
821880,黄眉,Translation Pending,Yaoguai King,<p>[奖励]:</p><p><br></p><p>[攻略要点]:</p><p>“禁字法”<br></p><p>金身和大招可以用三段重击直接破，可以眩晕boss</p><p>三阶段金地板会策反身外身法的猴子</p>,Translation Pending,The New West - New Thunderclap Temple,-0.6468376940129019,1.1335301875167119,3416,12,55
821870,小狐狸的老公,Translation Pending,Tips and Tricks,,Translation Pending,The New West - New Thunderclap Temple,-1.223223876954819,0.5915169164626803,3417,17,55
821868,寺门封印,Translation Pending,Tips and Tricks,打败守门头目方可进入,Translation Pending,The New West - New Thunderclap Temple,-0.6362562347307801,0.30982608924641397,3417,17,55
